Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,CLTV,nps_label,charge_per_month_ratio,refund_rate,extra_charges_rate,long_distance_share,nb_services,charge_per_service,is_autopay,household_size,has_referred,Gender_Female,Gender_Male,Under 30_No,Under 30_Yes,Senior Citizen_No,Senior Citizen_Yes,Married_No,Married_Yes,Dependents_No,Dependents_Yes,Referred a Friend_No,Referred a Friend_Yes,Offer_No Offer,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,tenure_bucket_0-12m,tenure_bucket_13-24m,tenure_bucket_25-48m,tenure_bucket_49-72m,nps_encoded
27,3,0,1,40.42,59,44.35,44.35,0.0,0,40.42,4599,Detractor,22.175,0.0,0.0,0.891289966923925,3,11.0875,0,4,0,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
31,0,0,7,28.92,16,79.7,586.05,0.0,0,202.44,3109,Detractor,73.25625,0.0,0.0,0.3448428583595946,4,15.940000000000001,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
43,2,0,54,6.7,16,55.0,3092.65,0.0,0,361.8,5282,Detractor,56.230000000000004,0.0,0.0,0.11694923472273851,5,9.166666666666666,0,3,0,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,0
33,0,3,33,33.32,4,73.9,2405.05,0.0,0,1099.56,5374,Detractor,70.73676470588236,0.0,0.0,0.45699798424804133,8,8.211111111111112,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,0
38,0,5,55,19.41,4,77.75,4458.15,0.0,0,1067.55,4398,Detractor,79.60982142857142,0.0,0.0,0.23940661336801858,5,12.958333333333334,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,0
35,0,0,8,32.31,6,84.95,668.4,0.0,0,258.48,4437,Detractor,74.26666666666667,0.0,0.0,0.38613683896026296,5,14.158333333333333,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,0
40,0,0,11,44.94,25,73.85,926.25,0.0,0,494.34,3634,Detractor,77.1875,0.0,0.0,0.5331248314909679,4,14.77,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
57,0,2,49,0.0,5,51.8,2541.25,0.0,50,0.0,5375,Detractor,50.825,0.0,0.946969696969697,0.0,5,8.633333333333333,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,0
56,1,0,5,23.89,14,46.0,221.7,0.0,0,119.45,4846,Detractor,36.949999999999996,0.0,0.0,0.5363718006286484,3,11.5,0,2,0,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False,0
39,0,0,4,9.98,13,51.75,201.1,0.0,0,39.92,3865,Detractor,40.22,0.0,0.0,0.19752597723899062,4,10.35,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,0
52,0,1,30,28.85,6,94.4,2838.7,0.0,80,865.5,2792,Detractor,91.57096774193548,0.0,0.8385744234800838,0.3047857168010705,6,13.485714285714286,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,0
34,0,0,1,2.24,6,70.15,70.15,0.0,0,2.24,3208,Detractor,35.075,0.0,0.0,0.031482782853127195,3,17.5375,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,0
43,0,0,9,0.0,9,34.7,296.1,0.0,0,0.0,5352,Detractor,29.610000000000003,0.0,0.0,0.0,3,8.675,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,0
53,0,0,1,22.86,24,81.1,81.1,0.0,0,22.86,2075,Detractor,40.55,0.0,0.0,0.27844092570036544,5,13.516666666666666,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
25,2,1,1,37.92,0,20.55,20.55,0.0,0,37.92,3797,Detractor,10.275,0.0,0.0,1.7596287703016242,1,10.275,0,3,1,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,0
39,0,0,61,41.23,28,106.6,6428.4,0.0,0,2515.03,4183,Detractor,103.68387096774192,0.0,0.0,0.39117647058823535,9,10.66,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,0
47,0,7,59,49.31,21,106.75,6252.9,0.0,40,2909.29,4508,Detractor,104.21499999999999,0.0,0.37122969837587005,0.46519611762260354,8,11.86111111111111,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,0
56,0,0,3,16.15,13,89.45,240.45,0.0,0,48.45,3591,Detractor,60.1125,0.0,0.0,0.20066266307724168,6,12.778571428571428,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
40,0,0,3,30.18,7,97.9,315.3,0.0,0,90.54,4330,Detractor,78.825,0.0,0.0,0.2862472336389504,8,10.877777777777778,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
62,0,0,1,48.22,22,55.7,55.7,0.0,0,48.22,4629,Detractor,27.85,0.0,0.0,0.8504409171075837,5,9.283333333333333,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,0
61,0,0,13,30.88,3,79.8,973.45,0.0,0,401.44,5067,Detractor,69.53214285714286,0.0,0.0,0.4119657242547078,5,13.299999999999999,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,0
46,0,1,18,0.0,30,39.05,669.85,0.0,0,0.0,2601,Detractor,35.25526315789474,0.0,0.0,0.0,4,7.81,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,0
61,0,0,1,1.59,14,53.55,53.55,0.0,0,1.59,2326,Detractor,26.775,0.0,0.0,0.029147571035747024,4,10.709999999999999,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,0
38,0,1,70,5.48,14,93.9,6579.05,0.0,0,383.6,6173,Detractor,92.66267605633803,0.0,0.0,0.0582974293508408,8,10.433333333333334,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,0
48,0,1,68,23.67,22,113.15,7856.0,0.0,0,1609.5600000000002,4610,Detractor,113.85507246376811,0.0,0.0,0.20485681557846508,11,9.429166666666667,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,0
42,0,3,11,11.5,27,80.5,896.9,0.0,0,126.5,5119,Detractor,74.74166666666666,0.0,0.0,0.1408842855551843,5,13.416666666666666,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
61,0,0,1,49.2,0,19.3,19.3,0.0,0,49.2,4266,Detractor,9.65,0.0,0.0,2.4236453201970445,1,9.65,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0
60,0,0,1,4.18,8,49.65,49.65,0.0,40,4.18,5338,Detractor,24.825,0.0,0.7897334649555775,0.08252714708785784,3,12.4125,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0
52,0,0,46,45.2,17,54.35,2460.15,0.0,0,2079.2000000000003,2793,Detractor,52.3436170212766,0.0,0.0,0.8448083213132073,5,9.058333333333334,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,0
32,0,0,4,49.14,15,88.45,370.65,0.0,0,196.56,2456,Detractor,74.13,0.0,0.0,0.528884703349926,6,12.635714285714286,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
54,0,1,9,17.47,6,94.85,890.6,0.0,0,157.23,3016,Detractor,89.06,0.0,0.0,0.1763458950201884,7,11.85625,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,0
49,0,9,7,35.42,3,69.95,529.5,0.0,0,247.94,3296,Detractor,66.1875,0.0,0.0,0.4673704052780396,3,17.4875,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
22,0,0,1,6.54,52,48.6,48.6,0.0,0,6.54,4207,Detractor,24.3,0.0,0.0,0.13185483870967743,4,9.72,0,1,0,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,0
29,0,1,29,26.03,47,80.15,2265.25,0.0,0,754.87,5189,Detractor,75.50833333333334,0.0,0.0,0.33309211252068394,5,13.358333333333334,0,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,0
30,0,0,3,47.51,85,75.5,220.6,0.0,0,142.53,5948,Detractor,55.15,0.0,0.0,0.6431859205776174,4,15.1,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
28,0,0,1,10.98,0,20.2,20.2,0.0,0,10.98,5394,Detractor,10.1,0.0,0.0,0.5179245283018868,1,10.1,0,1,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,0
